game_id,Team,Opponent,Result,HomeTeamAdvantage,PrevWeekBYE,RunningAvgScore,Wins,Losses,Home_Win_Rate,Away_Win_Rate,OSRS,DSRS,SRS,Off_Score,Def_Score,Off_Pass,Def_Pass,Off_Rush,Def_Rush,Off_Total,Def_Total
0,63,107,0,0,0,17.0,0,1,1.0,0.0,-8.31,-6.99,-15.3,29.98,20.93,8.52,6.27,3.31,3.94,5.89,4.97
1,107,63,1,1,0,22.0,1,0,1.0,0.0,-1.83,-9.46,-11.28,37.45,22.19,8.91,5.59,4.58,4.76,6.79,5.04
4,77,241,0,0,0,28.0,0,1,0.0,0.0,-4.87,-5.91,-10.79,33.77,20.17,8.01,6.78,3.74,3.56,6.26,4.97
5,241,77,1,1,0,35.0,1,0,1.0,0.0,-1.83,-7.38,-9.2,40.36,18.31,8.55,5.61,4.64,3.91,6.65,4.85
8,92,234,1,1,0,17.0,1,0,1.0,0.0,-0.6,1.28,0.68,40.37,11.15,7.72,5.8,5.26,2.24,6.2,3.8
9,234,92,0,0,0,14.0,0,1,1.0,0.0,-7.53,-3.56,-11.1,31.32,15.96,9.29,5.46,4.6,4.73,6.59,4.94
10,113,140,1,0,0,41.0,1,0,0.0,1.0,-1.35,-11.22,-12.57,37.05,26.67,8.56,7.39,5.32,4.38,6.8,5.75
11,140,113,0,1,0,30.0,0,1,0.0,0.0,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
14,135,156,0,0,0,3.0,0,1,1.0,0.0,-9.97,4.15,-5.82,29.27,9.08,7.53,6.31,5.12,2.61,5.82,4.47
15,156,135,1,0,0,42.0,1,0,1.0,1.0,7.31,9.48,16.79,56.43,0.72,10.88,3.71,6.73,2.37,8.5,3.04
16,157,184,0,0,0,13.0,0,1,1.0,0.0,-5.28,4.62,-0.66,33.64,8.18,7.8,5.86,4.59,2.64,5.96,4.3
17,184,157,1,1,0,20.0,1,0,1.0,0.0,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08
18,186,232,0,0,0,28.0,0,1,0.0,0.0,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
19,232,186,1,1,0,56.0,1,0,1.0,1.0,16.66,-7.07,9.59,61.0,16.01,11.66,5.62,6.29,3.48,9.18,4.35
34,62,238,0,0,0,11.0,0,1,1.0,0.0,4.21,-0.91,3.31,46.49,8.98,10.04,6.14,5.66,3.49,7.67,4.73
35,238,62,1,1,0,24.0,1,0,1.0,1.0,-3.28,10.25,6.97,39.81,-0.15,8.43,4.62,5.47,1.97,6.62,3.36
42,97,227,0,0,0,6.0,0,1,1.0,0.0,-12.52,-9.82,-22.33,27.03,26.99,7.83,7.77,3.78,4.01,5.42,5.61
43,227,97,1,1,0,56.0,1,0,1.0,1.0,1.57,0.77,2.34,45.52,8.54,10.5,5.21,6.47,3.51,8.1,4.29
44,123,136,1,1,0,13.0,1,0,1.0,0.0,-0.43,0.43,-0.01,39.63,12.09,8.01,5.84,5.67,3.54,6.56,4.73
45,136,123,0,0,0,10.0,0,1,1.0,0.0,-5.93,7.99,2.06,34.82,3.24,8.22,4.68,5.78,2.02,6.68,3.41
48,134,229,1,0,0,24.0,1,0,0.0,1.0,1.77,5.65,7.41,43.25,3.77,8.65,4.94,5.62,2.56,6.89,3.92
49,229,134,0,1,0,14.0,0,1,0.0,0.0,-9.56,-0.36,-9.92,30.53,15.77,7.25,6.81,5.12,3.09,6.06,4.9
60,33,120,0,0,0,7.0,0,1,1.0,0.0,-2.6,-10.58,-13.18,35.01,22.25,8.06,7.73,5.22,3.87,6.36,5.72
61,120,33,1,1,0,31.0,1,0,1.0,0.0,-4.57,3.02,-1.54,36.16,12.08,8.55,6.25,4.47,2.91,6.45,4.46
64,73,108,0,0,0,34.0,0,1,1.0,0.0,6.43,-2.73,3.71,48.07,12.31,9.46,5.52,6.73,4.02,7.86,4.72
65,108,73,1,0,0,39.0,1,0,1.0,1.0,3.33,7.09,10.42,47.13,2.77,10.06,5.33,5.95,1.78,7.71,3.59
66,77,200,0,1,0,26.0,0,2,0.0,0.0,-4.87,-5.91,-10.79,33.77,20.17,8.01,6.78,3.74,3.56,6.26,4.97
67,200,77,1,0,0,37.0,1,0,0.0,1.0,-3.02,-1.74,-4.76,37.51,16.35,8.66,5.9,4.76,3.47,6.71,4.5
70,118,119,0,0,0,3.0,0,1,1.0,0.0,-4.53,6.28,1.75,35.31,6.37,8.94,5.8,5.18,2.74,6.53,4.2
71,119,118,1,1,0,38.0,1,0,1.0,1.0,4.64,3.33,7.97,48.16,6.75,9.52,5.48,6.36,2.07,7.87,3.82
74,3,208,0,0,0,21.0,0,1,1.0,0.0,-11.93,-6.71,-18.64,26.25,20.54,6.37,6.18,3.64,3.38,5.14,4.65
75,208,3,1,1,0,24.0,1,0,1.0,0.0,-7.69,-6.71,-14.4,31.95,22.03,7.69,7.73,4.37,3.65,6.31,5.25
78,5,122,1,1,0,56.0,1,0,1.0,1.0,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
79,122,5,0,0,0,7.0,0,1,1.0,0.0,-3.45,-2.15,-5.6,36.75,15.97,8.91,5.18,4.59,3.37,6.81,4.33
90,12,159,0,0,0,0.0,0,1,0.0,0.0,-2.87,0.13,-2.74,37.7,16.58,9.0,6.45,5.21,3.56,6.87,4.92
91,159,12,1,1,0,73.0,1,0,1.0,1.0,11.51,4.35,15.86,59.1,4.69,10.93,4.65,5.68,2.42,8.07,3.64
92,14,113,1,1,0,59.0,1,0,1.0,1.0,-1.93,5.94,4.01,42.06,3.55,8.46,5.0,6.02,3.03,6.93,3.91
93,113,14,0,0,0,27.5,1,1,0.0,0.5,-1.35,-11.22,-12.57,37.05,26.67,8.56,7.39,5.32,4.38,6.8,5.75
96,16,182,1,1,0,14.0,1,0,1.0,1.0,-1.28,0.36,-0.92,39.87,11.99,7.88,5.19,4.62,3.6,6.22,4.42
97,182,16,0,0,0,0.0,0,1,0.0,0.0,-7.14,-3.02,-10.17,31.05,15.17,7.42,5.93,3.55,3.7,5.58,4.84
98,17,98,0,0,0,14.0,0,1,1.0,0.0,-11.49,0.75,-10.74,29.01,13.5,6.4,5.84,5.25,2.59,5.65,4.25
99,98,17,1,1,0,44.0,1,0,1.0,1.0,5.01,0.34,5.35,47.33,9.9,9.47,5.48,6.39,2.12,7.9,3.83
100,18,216,0,1,0,31.0,0,1,0.0,1.0,0.09,-4.95,-4.86,40.18,15.67,8.87,6.9,4.54,3.58,6.68,5.04
101,216,18,1,0,0,42.0,1,0,1.0,1.0,8.0,-8.35,-0.35,47.45,21.66,9.09,6.58,5.55,3.12,7.13,4.7
104,20,247,0,0,0,19.0,0,1,0.0,0.0,4.22,0.58,4.8,45.22,10.57,9.93,6.11,6.24,2.97,7.69,4.65
105,247,20,1,1,0,56.0,1,0,1.0,1.0,13.35,4.54,17.89,55.44,3.83,11.0,4.14,5.85,3.24,8.75,3.76
106,21,152,0,1,0,24.0,0,1,0.0,0.0,2.02,-4.57,-2.55,40.77,14.23,8.31,6.14,6.01,4.03,6.9,5.04
107,152,21,1,0,0,27.0,1,0,0.0,1.0,-4.52,-2.46,-6.97,34.19,14.18,7.51,5.83,5.8,3.51,6.5,4.64
108,22,103,0,0,0,24.0,0,1,1.0,0.0,-0.73,-1.32,-2.04,38.38,13.53,8.12,5.89,5.1,3.1,6.4,4.44
109,103,22,1,1,0,34.0,1,0,1.0,1.0,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
114,26,256,0,0,0,17.0,0,1,0.0,0.0,-6.61,-5.71,-12.32,31.8,18.66,6.64,6.04,4.63,4.19,5.56,5.12
115,256,26,1,1,0,38.0,1,0,1.0,0.0,-0.34,6.16,5.82,40.64,4.15,8.1,4.95,5.96,2.68,6.96,3.75
120,29,149,1,0,0,58.0,1,0,0.0,1.0,5.93,-4.07,1.86,47.33,14.53,8.6,5.52,5.69,2.48,7.05,3.96
121,149,29,0,1,0,21.0,0,1,0.0,0.0,5.93,-13.1,-7.17,44.83,25.2,9.04,6.84,5.96,4.96,7.49,5.6
130,39,228,0,0,0,13.0,0,1,1.0,0.0,-1.33,2.13,0.8,40.22,11.09,9.75,5.74,5.54,3.58,7.43,4.68
131,228,39,1,1,0,27.0,1,0,1.0,1.0,-2.38,8.76,6.37,41.12,1.87,8.95,4.41,5.99,1.65,7.28,3.08
134,41,206,1,0,0,45.0,1,0,1.0,1.0,6.37,-5.4,0.98,47.22,16.38,9.62,5.79,3.82,3.43,7.05,4.41
135,206,41,0,1,0,42.0,0,1,0.0,1.0,5.78,0.62,6.4,48.32,8.9,9.27,5.78,5.79,2.98,7.6,4.23
136,42,248,0,1,0,24.0,0,1,0.0,0.0,-1.47,-5.88,-7.35,36.94,17.18,8.62,6.04,4.07,3.49,6.69,4.69
137,248,42,1,0,0,50.0,1,0,1.0,1.0,4.87,-0.64,4.23,48.48,10.9,9.94,5.24,4.28,3.16,7.56,3.99
144,53,121,0,0,0,3.0,0,1,0.0,0.0,-9.5,0.24,-9.26,31.73,9.93,6.51,6.4,4.69,2.47,5.54,4.31
145,121,53,1,1,0,30.0,1,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
156,66,172,1,0,0,39.0,1,0,1.0,1.0,0.29,-0.83,-0.54,40.4,12.64,8.12,5.43,4.36,3.24,6.47,4.33
157,172,66,0,1,0,35.0,0,1,0.0,1.0,3.7,-4.08,-0.38,44.48,15.31,8.84,6.32,6.04,2.75,7.26,4.48
168,80,235,1,1,0,17.0,1,0,1.0,0.0,-0.29,-2.24,-2.54,40.65,13.32,8.73,6.37,5.05,2.96,6.9,4.48
169,235,80,0,0,0,14.0,0,1,1.0,0.0,2.68,0.74,3.42,43.31,11.09,8.38,5.48,5.33,2.7,6.74,4.09
172,84,219,1,1,0,30.0,1,0,1.0,0.0,3.82,-4.24,-0.42,43.24,13.9,9.62,5.47,5.47,2.62,7.53,4.03
173,219,84,0,0,0,28.0,0,1,1.0,0.0,1.91,0.29,2.2,43.03,11.83,9.34,5.61,6.12,3.05,7.41,4.29
176,87,158,0,1,0,3.0,0,1,0.0,0.0,0.3,-2.78,-2.49,41.12,13.77,8.98,6.22,5.01,3.05,6.79,4.46
177,158,87,1,0,0,23.0,1,0,1.0,1.0,4.02,16.23,20.26,49.0,-6.57,10.77,3.31,5.64,2.16,8.07,2.71
178,89,236,1,1,0,24.0,1,0,1.0,1.0,-7.03,13.29,6.26,33.32,-2.0,6.71,3.49,4.88,1.76,5.6,2.69
179,236,89,0,0,0,14.0,0,1,1.0,0.0,6.02,-11.99,-5.97,46.24,24.56,8.88,5.5,5.89,4.14,7.19,4.89
192,107,179,0,0,0,18.0,1,1,1.0,0.0,-1.83,-9.46,-11.28,37.45,22.19,8.91,5.59,4.58,4.76,6.79,5.04
193,179,107,1,1,0,38.0,1,0,1.0,0.0,1.04,6.37,7.41,50.05,5.32,9.37,4.8,5.21,2.53,7.11,3.58
210,137,232,0,0,0,14.0,0,1,0.0,0.0,-12.92,-2.88,-15.8,26.54,18.47,7.24,7.14,4.03,4.39,5.43,5.57
211,232,137,1,1,0,61.0,2,0,1.0,1.0,16.66,-7.07,9.59,61.0,16.01,11.66,5.62,6.29,3.48,9.18,4.35
214,139,212,0,0,0,10.0,0,1,1.0,0.0,-2.6,-7.37,-9.97,38.07,22.56,8.57,7.51,5.97,4.13,7.09,5.61
215,212,139,1,1,0,52.0,1,0,1.0,0.0,4.48,4.49,8.98,49.74,4.43,9.85,5.35,5.2,1.87,7.4,3.57
218,146,188,1,0,0,31.0,1,0,1.0,1.0,7.55,-1.54,6.01,50.75,11.68,10.31,5.69,6.27,2.94,8.13,4.28
219,188,146,0,0,0,17.0,0,1,1.0,0.0,1.36,0.98,2.33,44.03,7.75,10.17,5.42,4.29,2.44,7.3,3.85
222,161,244,0,0,0,17.0,0,1,1.0,0.0,-2.68,-1.69,-4.37,34.88,12.94,8.26,5.64,5.14,2.3,6.42,3.9
223,244,161,1,1,0,36.0,1,0,1.0,0.0,4.05,1.85,5.9,46.77,9.79,9.19,4.82,6.48,3.07,7.56,3.94
226,165,250,1,1,0,38.0,1,0,1.0,1.0,5.2,13.03,18.23,54.24,-2.47,8.73,4.74,6.1,1.23,7.25,2.81
227,250,165,0,0,0,15.0,0,1,1.0,0.0,5.49,1.54,7.03,47.41,8.75,9.59,5.76,6.46,3.02,7.64,4.34
232,174,214,0,0,0,10.0,0,1,1.0,0.0,1.1,-5.04,-3.94,42.55,15.71,8.7,6.24,4.98,3.26,6.88,4.62
233,214,174,1,1,0,37.0,1,0,1.0,1.0,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
234,187,222,0,0,0,17.0,0,1,1.0,0.0,-1.2,2.77,1.57,43.89,9.88,9.04,6.27,5.89,2.27,7.33,4.06
235,222,187,1,1,0,37.0,1,0,1.0,1.0,-1.07,5.06,3.99,37.79,5.46,9.27,5.41,5.06,2.46,6.8,4.0
236,192,253,0,0,0,24.0,0,1,1.0,0.0,2.65,-7.57,-4.92,43.66,20.79,8.98,7.01,5.06,3.25,6.74,5.16
237,253,192,1,1,0,41.0,1,0,1.0,0.0,3.86,-3.77,0.09,43.11,17.79,8.72,5.35,4.74,4.16,7.0,4.73
240,211,243,1,0,0,49.0,1,0,1.0,1.0,3.89,6.81,10.69,49.81,3.79,9.77,4.97,6.93,2.18,8.15,3.55
241,243,211,0,0,0,13.0,0,1,0.0,0.0,0.22,-4.01,-3.78,40.84,15.45,9.47,5.23,4.57,3.42,6.73,4.31
242,217,258,0,0,0,33.0,0,1,0.0,0.0,2.9,4.04,6.94,44.39,7.11,7.98,4.69,5.61,2.9,6.71,3.8
243,258,217,1,1,0,35.0,1,0,1.0,0.0,-1.87,3.05,1.18,37.81,8.83,8.39,4.76,5.33,3.2,6.5,4.09
246,64,99,1,0,0,45.0,1,0,1.0,1.0,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
247,99,64,0,0,0,24.0,0,1,1.0,0.0,16.27,-1.6,14.66,64.79,11.31,12.71,5.91,7.53,3.26,10.0,4.74
248,155,177,0,0,0,7.0,0,1,1.0,0.0,0.65,1.88,2.53,40.86,8.99,8.9,5.54,4.4,2.81,6.41,4.02
249,177,155,1,1,0,24.0,1,0,1.0,0.0,0.5,4.43,4.93,42.68,5.43,8.1,4.62,5.9,2.94,6.72,3.7
250,164,186,1,0,0,42.0,1,0,1.0,1.0,5.14,4.28,9.42,49.48,4.52,10.51,5.12,6.16,2.38,8.13,3.67
251,186,164,0,1,1,22.5,0,2,0.0,0.0,0.11,1.07,1.18,43.3,10.43,8.82,4.59,6.41,3.35,7.49,3.98
252,38,51,0,0,0,7.0,0,1,1.0,0.0,4.19,5.62,9.82,47.38,3.87,8.16,3.73,5.77,2.34,6.82,3.11
253,51,38,1,1,0,28.0,1,0,1.0,1.0,2.92,6.1,9.02,44.78,3.32,8.53,4.76,6.42,2.82,7.3,3.8
256,84,94,0,0,0,26.5,1,1,1.0,0.0,3.82,-4.24,-0.42,43.24,13.9,9.62,5.47,5.47,2.62,7.53,4.03
257,94,84,1,1,0,41.0,2,0,1.0,1.0,8.71,0.34,9.06,50.83,9.25,11.65,5.64,6.38,3.21,8.37,4.32
264,2,182,1,0,0,27.5,2,0,1.0,1.0,-1.51,4.75,3.25,39.95,7.21,11.89,5.71,5.97,2.27,6.77,3.97
265,182,2,0,0,0,1.5,0,2,0.0,0.0,-7.14,-3.02,-10.17,31.05,15.17,7.42,5.93,3.55,3.7,5.58,4.84
268,5,214,0,1,0,40.0,1,1,0.5,1.0,8.41,9.75,18.16,52.89,-1.54,11.5,4.08,5.88,2.19,7.88,3.15
269,214,5,1,0,0,35.5,2,0,1.0,1.0,9.43,10.89,20.32,54.23,-1.29,10.51,4.94,6.21,1.64,8.18,3.57
272,8,146,0,0,0,39.5,1,1,1.0,0.0,7.47,-4.33,3.14,46.31,16.0,9.36,5.48,5.79,3.97,7.37,4.72
273,146,8,1,1,0,35.5,2,0,1.0,1.0,7.55,-1.54,6.01,50.75,11.68,10.31,5.69,6.27,2.94,8.13,4.28
274,9,160,0,1,0,19.5,1,1,0.5,0.0,-6.01,2.03,-3.98,34.9,11.55,7.73,5.35,4.9,3.06,6.35,4.08
275,160,9,1,0,0,27.0,2,0,1.0,1.0,5.85,0.6,6.45,47.03,10.23,8.55,6.64,6.09,3.18,7.35,4.85
276,10,124,0,0,0,31.0,1,1,1.0,0.0,8.33,5.48,13.8,50.88,4.0,10.69,5.15,5.75,2.69,8.35,3.85
277,124,10,1,1,0,39.5,2,0,1.0,0.0,-4.26,3.48,-0.78,37.88,7.6,7.82,4.89,5.71,2.65,6.63,3.64
278,11,97,1,1,0,42.0,2,0,1.0,0.0,0.81,-0.61,0.2,42.87,11.32,8.66,5.45,4.68,3.22,6.3,4.21
279,97,11,0,0,0,6.0,0,2,1.0,0.0,-12.52,-9.82,-22.33,27.03,26.99,7.83,7.77,3.78,4.01,5.42,5.61
280,12,115,0,1,0,1.5,0,2,0.0,0.0,-2.87,0.13,-2.74,37.7,16.58,9.0,6.45,5.21,3.56,6.87,4.92
281,115,12,1,0,0,46.5,2,0,1.0,1.0,11.2,-4.9,6.29,51.9,16.18,9.47,6.49,5.55,3.56,7.59,5.09
284,14,29,1,0,0,36.5,2,0,1.0,1.0,-1.93,5.94,4.01,42.06,3.55,8.46,5.0,6.02,3.03,6.93,3.91
285,29,14,0,1,0,34.0,1,1,0.0,1.0,5.93,-4.07,1.86,47.33,14.53,8.6,5.52,5.69,2.48,7.05,3.96
290,17,70,0,0,0,8.5,0,2,1.0,0.0,-11.49,0.75,-10.74,29.01,13.5,6.4,5.84,5.25,2.59,5.65,4.25
291,70,17,1,1,0,46.5,2,0,1.0,1.0,8.61,11.39,20.0,57.42,-2.04,11.31,3.61,6.6,2.4,8.78,3.11
292,18,238,0,1,0,22.0,0,2,0.0,1.0,0.09,-4.95,-4.86,40.18,15.67,8.87,6.9,4.54,3.58,6.68,5.04
293,238,18,1,0,0,22.0,2,0,1.0,1.0,-3.28,10.25,6.97,39.81,-0.15,8.43,4.62,5.47,1.97,6.62,3.36
294,20,227,0,1,0,17.5,0,2,0.0,0.0,4.22,0.58,4.8,45.22,10.57,9.93,6.11,6.24,2.97,7.69,4.65
295,227,20,1,0,0,37.0,2,0,1.0,1.0,1.57,0.77,2.34,45.52,8.54,10.5,5.21,6.47,3.51,8.1,4.29
316,35,112,0,0,0,22.0,1,1,1.0,0.0,-9.37,-3.54,-12.91,29.98,15.13,7.11,6.3,4.87,3.65,5.73,4.83
317,112,35,1,1,0,38.0,2,0,1.0,1.0,7.03,2.71,9.74,48.52,7.87,9.64,5.01,5.19,2.37,7.6,3.69
320,37,167,1,0,0,46.5,2,0,1.0,1.0,-3.16,-2.85,-6.01,39.96,13.99,8.41,6.25,6.2,4.22,7.1,5.19
321,167,37,0,1,0,33.0,1,1,0.5,0.0,-4.47,1.19,-3.28,37.34,10.2,9.05,6.12,4.65,2.02,6.77,3.76
322,39,92,1,1,0,21.5,1,1,1.0,0.0,-1.33,2.13,0.8,40.22,11.09,9.75,5.74,5.54,3.58,7.43,4.68
323,92,39,0,0,0,27.33333333333333,2,1,1.0,0.0,-0.6,1.28,0.68,40.37,11.15,7.72,5.8,5.26,2.24,6.2,3.8
326,41,136,1,1,0,40.5,2,0,1.0,1.0,6.37,-5.4,0.98,47.22,16.38,9.62,5.79,3.82,3.43,7.05,4.41
327,136,41,0,0,0,12.0,0,2,1.0,0.0,-5.93,7.99,2.06,34.82,3.24,8.22,4.68,5.78,2.02,6.68,3.41
334,53,111,0,1,0,8.0,0,2,0.0,0.0,-9.5,0.24,-9.26,31.73,9.93,6.51,6.4,4.69,2.47,5.54,4.31
335,111,53,1,0,0,26.0,2,0,1.0,1.0,-2.58,-3.32,-5.91,36.4,15.34,8.27,5.49,5.07,3.2,6.52,4.34
338,57,123,0,0,0,19.5,1,1,1.0,0.0,-9.71,-4.44,-14.16,27.94,18.69,6.31,6.73,4.16,3.97,5.11,5.26
339,123,57,1,1,0,19.0,2,0,1.0,0.0,-0.43,0.43,-0.01,39.63,12.09,8.01,5.84,5.67,3.54,6.56,4.73
346,61,157,0,1,0,26.0,1,1,0.5,0.0,-5.1,-1.91,-7.01,35.97,14.11,7.54,6.24,4.87,2.95,6.21,4.52
347,157,61,1,0,0,19.0,2,1,1.0,0.5,-5.28,4.62,-0.66,33.64,8.18,7.8,5.86,4.59,2.64,5.96,4.3
350,63,149,1,1,0,25.666666666666668,2,1,1.0,0.0,-8.31,-6.99,-15.3,29.98,20.93,8.52,6.27,3.31,3.94,5.89,4.97
351,149,63,0,0,0,30.0,0,2,0.0,0.0,5.93,-13.1,-7.17,44.83,25.2,9.04,6.84,5.96,4.96,7.49,5.6
352,64,196,1,1,0,55.5,2,0,1.0,1.0,6.24,10.28,16.51,51.34,1.83,9.82,4.09,5.88,2.66,7.71,3.38
353,196,64,0,0,0,26.5,1,1,1.0,0.0,-2.26,-6.3,-8.56,36.65,22.7,7.78,7.57,5.37,3.88,6.38,5.54
358,71,224,1,1,0,41.5,2,0,1.0,0.0,0.99,-6.71,-5.71,41.84,19.44,8.14,6.61,5.21,3.58,6.87,5.05
359,224,71,0,0,0,35.0,1,1,1.0,0.0,1.65,-11.4,-9.75,41.2,23.08,9.17,6.05,5.53,4.15,7.32,5.01
360,72,229,1,1,0,38.5,2,0,1.0,1.0,-0.35,-2.89,-3.24,38.91,16.23,8.61,6.78,5.85,3.1,6.92,4.97
361,229,72,0,0,0,14.0,0,2,0.0,0.0,-9.56,-0.36,-9.92,30.53,15.77,7.25,6.81,5.12,3.09,6.06,4.9
372,80,174,0,0,0,29.0,1,1,1.0,0.0,-0.29,-2.24,-2.54,40.65,13.32,8.73,6.37,5.05,2.96,6.9,4.48
373,174,80,1,1,0,26.5,1,1,1.0,0.0,1.1,-5.04,-3.94,42.55,15.71,8.7,6.24,4.98,3.26,6.88,4.62
382,89,90,1,0,0,22.0,2,0,1.0,1.0,-7.03,13.29,6.26,33.32,-2.0,6.71,3.49,4.88,1.76,5.6,2.69
383,90,89,0,1,0,21.5,1,1,0.5,0.0,1.84,5.36,7.2,43.29,4.88,10.01,5.01,5.22,2.61,7.5,3.83
386,93,243,1,0,0,37.0,2,0,1.0,1.0,3.99,4.54,8.53,45.94,7.12,10.0,5.51,5.01,1.51,7.37,3.83
387,243,93,0,1,0,24.0,0,2,0.0,0.0,0.22,-4.01,-3.78,40.84,15.45,9.47,5.23,4.57,3.42,6.73,4.31
388,95,221,1,1,0,43.5,2,0,1.0,0.0,9.06,6.56,15.63,55.33,3.48,9.07,4.59,6.33,3.45,7.49,4.12
389,221,95,0,0,0,30.5,1,1,1.0,0.0,1.77,8.52,10.29,41.5,3.07,9.38,5.16,5.42,1.91,7.27,3.57
394,103,140,1,1,0,33.5,2,0,1.0,1.0,9.23,-0.05,9.18,49.89,13.51,11.02,5.73,6.75,3.28,8.2,4.65
395,140,103,0,0,0,35.0,1,2,0.5,0.0,-1.87,0.64,-1.23,37.0,11.7,9.45,6.44,6.2,3.77,7.6,5.09
398,106,161,0,0,0,34.5,1,1,1.0,0.0,3.65,-6.14,-2.49,42.4,17.64,8.68,6.3,5.93,2.8,7.11,4.29
399,161,106,1,1,0,27.5,1,1,1.0,0.0,-2.68,-1.69,-4.37,34.88,12.94,8.26,5.64,5.14,2.3,6.42,3.9
404,113,118,0,1,0,27.666666666666668,1,2,0.0,0.5,-1.35,-11.22,-12.57,37.05,26.67,8.56,7.39,5.32,4.38,6.8,5.75
405,118,113,1,0,0,22.0,1,1,1.0,0.5,-4.53,6.28,1.75,35.31,6.37,8.94,5.8,5.18,2.74,6.53,4.2
408,119,212,1,1,0,43.0,2,0,1.0,1.0,4.64,3.33,7.97,48.16,6.75,9.52,5.48,6.36,2.07,7.87,3.82
409,212,119,0,0,0,42.5,1,1,1.0,0.0,4.48,4.49,8.98,49.74,4.43,9.85,5.35,5.2,1.87,7.4,3.57
412,121,231,1,1,0,32.5,2,0,1.0,1.0,8.53,16.48,25.01,55.91,-6.16,11.0,4.11,6.15,1.83,8.03,2.98
413,231,121,0,0,0,25.5,1,1,1.0,0.0,7.07,-4.68,2.39,47.47,16.24,9.74,7.13,5.31,3.38,7.2,5.11
414,122,127,0,0,0,13.0,0,2,1.0,0.0,-3.45,-2.15,-5.6,36.75,15.97,8.91,5.18,4.59,3.37,6.81,4.33
415,127,122,1,1,0,29.0,2,0,1.0,1.0,8.13,8.23,16.36,49.69,0.45,11.0,4.44,5.7,2.43,7.92,3.39
424,134,156,0,1,0,24.0,1,1,0.0,1.0,1.77,5.65,7.41,43.25,3.77,8.65,4.94,5.62,2.56,6.89,3.92
425,156,134,1,0,0,47.66666666666666,3,0,1.0,1.0,7.31,9.48,16.79,56.43,0.72,10.88,3.71,6.73,2.37,8.5,3.04
442,155,234,1,1,0,22.5,1,1,1.0,0.0,0.65,1.88,2.53,40.86,8.99,8.9,5.54,4.4,2.81,6.41,4.02
443,234,155,0,0,0,16.333333333333332,1,2,1.0,0.0,-7.53,-3.56,-11.1,31.32,15.96,9.29,5.46,4.6,4.73,6.59,4.94
446,159,179,1,1,0,50.5,2,0,1.0,1.0,11.51,4.35,15.86,59.1,4.69,10.93,4.65,5.68,2.42,8.07,3.64
447,179,159,0,0,0,24.5,1,1,1.0,0.0,1.04,6.37,7.41,50.05,5.32,9.37,4.8,5.21,2.53,7.11,3.58
448,162,222,1,0,0,55.0,2,0,1.0,1.0,8.19,5.3,13.49,53.0,4.32,11.4,5.23,5.66,2.59,8.06,3.88
449,222,162,0,1,0,28.5,1,1,0.5,1.0,-1.07,5.06,3.99,37.79,5.46,9.27,5.41,5.06,2.46,6.8,4.0
450,163,217,1,0,0,59.5,2,0,1.0,1.0,8.1,11.85,19.94,59.15,-1.82,11.35,4.08,7.03,2.6,9.29,3.32
451,217,163,0,1,0,31.5,0,2,0.0,0.0,2.9,4.04,6.94,44.39,7.11,7.98,4.69,5.61,2.9,6.71,3.8
456,172,244,1,0,0,29.5,1,1,0.0,1.0,3.7,-4.08,-0.38,44.48,15.31,8.84,6.32,6.04,2.75,7.26,4.48
457,244,172,0,1,0,26.5,1,1,0.5,0.0,4.05,1.85,5.9,46.77,9.79,9.19,4.82,6.48,3.07,7.56,3.94
460,177,208,1,1,0,30.0,2,0,1.0,0.0,0.5,4.43,4.93,42.68,5.43,8.1,4.62,5.9,2.94,6.72,3.7
461,208,177,0,0,0,15.5,1,1,1.0,0.0,-7.69,-6.71,-14.4,31.95,22.03,7.69,7.73,4.37,3.65,6.31,5.25
468,184,228,0,1,0,22.0,2,1,0.6666666666666666,0.0,-5.83,-2.78,-8.61,33.73,14.89,7.95,5.87,5.14,4.06,6.26,5.08
469,228,184,1,0,0,31.0,2,0,1.0,1.0,-2.38,8.76,6.37,41.12,1.87,8.95,4.41,5.99,1.65,7.28,3.08
472,200,232,0,0,0,23.5,1,1,0.0,0.5,-3.02,-1.74,-4.76,37.51,16.35,8.66,5.9,4.76,3.47,6.71,4.5
473,232,200,1,1,0,59.333333333333336,3,0,1.0,1.0,16.66,-7.07,9.59,61.0,16.01,11.66,5.62,6.29,3.48,9.18,4.35
474,205,254,1,1,0,56.5,2,0,1.0,1.0,-7.34,4.4,-2.93,37.1,10.2,8.5,5.55,5.29,2.55,6.47,4.08
475,254,205,0,0,0,21.0,1,1,1.0,0.0,-1.19,-10.27,-11.46,37.84,24.21,7.9,7.39,5.06,3.75,6.27,5.59
